Café_name,Café_city,Venue_name,Venue_cat,Has_board_game_café
Dobra Poteza,Ljubljana,Eyrie,Historic Site,1
Dobra Poteza,Ljubljana,Studio DTS,Design Studio,1
Dobra Poteza,Ljubljana,Befit,Campaign Office,1
Dobra Poteza,Ljubljana,R3/4,Residential Building (Apartment / Condo),1
Dobra Poteza,Ljubljana,Vidal,Salon / Barbershop,1
Dobra Poteza,Ljubljana,Linhartova cesta 42,Residential Building (Apartment / Condo),1
Dobra Poteza,Ljubljana,R5,Building,1
Kaburi Cafe,Barcelona,Kaburi Rol & Games,Toy / Game Store,1
Kaburi Cafe,Barcelona,Norma Cómics,Comic Shop,1
Kaburi Cafe,Barcelona,Delishop: The Cooking Space,Gourmet Shop,1
Kaburi Cafe,Barcelona,Barcelona Food Makers,Salad Place,1
Kaburi Cafe,Barcelona,Librería Gigamesh,Bookstore,1
Kaburi Cafe,Barcelona,Yang Kuang,Food & Drink Shop,1
Kaburi Cafe,Barcelona,Presat servei tècnic,Electronics Store,1
Kaburi Cafe,Barcelona,La Foga,Tapas Restaurant,1
Kaburi Cafe,Barcelona,Biblioteca Arús,Library,1
Kaburi Cafe,Barcelona,Crossfit Eixample,Gym,1
Kaburi Cafe,Barcelona,Triangle Friki (Triángulo Friki),Arcade,1
Kaburi Cafe,Barcelona,Coffeea&Wood,Coffee Shop,1
Kaburi Cafe,Barcelona,InGenio,Hobby Shop,1
Kaburi Cafe,Barcelona,Colmado Mata,Wine Shop,1
Kaburi Cafe,Barcelona,SandwiChez,Sandwich Place,1
Kaburi Cafe,Barcelona,OBBIO,Supermarket,1
Kaburi Cafe,Barcelona,CeX,Video Game Store,1
Kaburi Cafe,Barcelona,Júpiter Juegos,Toy / Game Store,1
Kaburi Cafe,Barcelona,YL,Nail Salon,1
Kaburi Cafe,Barcelona,Firebug Brunch - Bar - Bistro,Gastropub,1
Kaburi Cafe,Barcelona,News & Coffee,Café,1
Kaburi Cafe,Barcelona,La Caixa,Bank,1
Kaburi Cafe,Barcelona,Brustar Gotic Hotel,Hotel,1
Kaburi Cafe,Barcelona,Barber Wajid,Salon / Barbershop,1
Kaburi Cafe,Barcelona,Quiosco Sant Joan 21,Newsstand,1
Kaburi Cafe,Barcelona,Fantasy,Miscellaneous Shop,1
Kaburi Cafe,Barcelona,Ca els Nites,Bar,1
Kaburi Cafe,Barcelona,Firebug,Bistro,1
Kaburi Cafe,Barcelona,Xinfaxian,Nail Salon,1
Kaburi Cafe,Barcelona,Okulus Bookshop,Bookstore,1
Kaburi Cafe,Barcelona,Farmacia Morera,Pharmacy,1
Kaburi Cafe,Barcelona,Chunichi Comics,Toy / Game Store,1
Kaburi Cafe,Barcelona,Alibei,Residential Building (Apartment / Condo),1
Kaburi Cafe,Barcelona,Secrets del Mediterrani,Deli / Bodega,1
Kaburi Cafe,Barcelona,La Glace,Ice Cream Shop,1
Kaburi Cafe,Barcelona,Bar Arc de Triomf,Tapas Restaurant,1
Kaburi Cafe,Barcelona,Oriol,Bakery,1
Kaburi Cafe,Barcelona,Fet d'Ara,Bakery,1
Kaburi Cafe,Barcelona,Scorpio,Mediterranean Restaurant,1
Kaburi Cafe,Barcelona,Canton Food,Cantonese Restaurant,1
Kaburi Cafe,Barcelona,caixa 3426,Bank,1
Kaburi Cafe,Barcelona,Curso de ComerJapones,Japanese Restaurant,1
Kaburi Cafe,Barcelona,Ying Bing Jiu Lou,Chinese Restaurant,1
Kaburi Cafe,Barcelona,Chunichi,Comic Shop,1
Kaburi Cafe,Barcelona,NH Bistro,Hotel Bar,1
Kaburi Cafe,Barcelona,Ninja Manga,Toy / Game Store,1
Kaburi Cafe,Barcelona,Freaks-Books,Bookstore,1
Kaburi Cafe,Barcelona,Jupiter Jocs,Hobby Shop,1
Kaburi Cafe,Barcelona,SUMA Supermercat,Supermarket,1
Kaburi Cafe,Barcelona,CAP Passeig Sant Joan,Medical Center,1
Kaburi Cafe,Barcelona,Parque De La Rampa,Campground,1
Kaburi Cafe,Barcelona,Play Game & Cards,Video Game Store,1
Kaburi Cafe,Barcelona,Otamashi,Toy / Game Store,1
Kaburi Cafe,Barcelona,China,Salon / Barbershop,1
Kaburi Cafe,Barcelona,Papereria Iberica,Bookstore,1
Kaburi Cafe,Barcelona,"Ali Bei, 29",Residential Building (Apartment / Condo),1
Kaburi Cafe,Barcelona,parada Bus 0039,Bus Line,1
Kaburi Cafe,Barcelona,La Caixa,Bank,1
Kaburi Cafe,Barcelona,Happy Milk,Café,1
Kaburi Cafe,Barcelona,Alibei Apartments. Barcelona-Eixample area,Hotel,1
Kaburi Cafe,Barcelona,WayToStay - El Surrealista - Apartment Barcelona,General Travel,1
Kaburi Cafe,Barcelona,Unipost,Post Office,1
Kaburi Cafe,Barcelona,MyRentalHost (Arc Triumph),Bed & Breakfast,1
Kaburi Cafe,Barcelona,Fotoprix,Electronics Store,1
Kaburi Cafe,Barcelona,Lanas El Globo,Knitting Store,1
Kaburi Cafe,Barcelona,bailen 8,Residential Building (Apartment / Condo),1
Kaburi Cafe,Barcelona,"Parque ""La Casita De Madera",Campground,1
Kaburi Cafe,Barcelona,peugeot,Gas Station,1
Kaburi Cafe,Barcelona,Bienvenidos al Infierno,Animal Shelter,1
Kaburi Cafe,Barcelona,Col•legi de Procuradors de Barcelona,Office,1
Kaburi Cafe,Barcelona,Antic Local Dels Castellers De Barcelona,Cultural Center,1
Kaburi Cafe,Barcelona,panaderia cal moline,Bakery,1
Kaburi Cafe,Barcelona,Motos Layetana,Automotive Shop,1
Kaburi Cafe,Barcelona,Restaurant Xinès Wan Zhen,Chinese Restaurant,1
Kaburi Cafe,Barcelona,Restaurant Cuina Maria,Chinese Restaurant,1
Kaburi Cafe,Barcelona,Forn Oriol,Bakery,1
Kaburi Cafe,Barcelona,Fred Cold Brew,Coffee Shop,1
Kaburi Cafe,Barcelona,Fundación Babel Punto de Encuentro,Non-Profit,1
Kaburi Cafe,Barcelona,Guateque Digital Headquarters,Professional & Other Places,1
Kaburi Cafe,Barcelona,G.R.A.M.,Residential Building (Apartment / Condo),1
Kaburi Cafe,Barcelona,Fundació Salut i Comunitat,Office,1
Kaburi Cafe,Barcelona,"Parc Infantil Psg. Sant Joan , 3",Playground,1
Kaburi Cafe,Barcelona,Escola de massatges Ali Bey-25,School,1
Kaburi Cafe,Barcelona,Artwalking,Public Art,1
Kaburi Cafe,Barcelona,Mini Maker Faire Bcn,Market,1
Kaburi Cafe,Barcelona,Festa benvingut nado arc de triomf,Other Great Outdoors,1
Kaburi Cafe,Barcelona,Degustabox,Office,1
Kaburi Cafe,Barcelona,Glups!,Burger Joint,1
Kaburi Cafe,Barcelona,julian lopez,Fabric Shop,1
Kaburi Cafe,Barcelona,Restaurant TouHou,Asian Restaurant,1
Kaburi Cafe,Barcelona,Res taurante toho,Asian Restaurant,1
Kaburi Cafe,Barcelona,Jutjat Social 14 Barcelona,Courthouse,1
Kaburi Cafe,Barcelona,Clase De Eva,College Classroom,1
Kaburi Cafe,Barcelona,Dreadful Productions,Office,1
Continental Cafe Pub,Granada,Sol Y Agua,Spa,1
Continental Cafe Pub,Granada,Interlingua - Academia de inglés en Granada,Language School,1
Continental Cafe Pub,Granada,Cine Granada,Movie Theater,1
Continental Cafe Pub,Granada,El Burlaero,Spanish Restaurant,1
Continental Cafe Pub,Granada,Librería picasso,Bookstore,1
Continental Cafe Pub,Granada,Papiros,Bookstore,1
Continental Cafe Pub,Granada,CUACS,Office,1
Continental Cafe Pub,Granada,La Variable,Coworking Space,1
Continental Cafe Pub,Granada,Creperie La Agüelita Luisa,Creperie,1
Continental Cafe Pub,Granada,La Mafia se sienta a la mesa,Italian Restaurant,1
Continental Cafe Pub,Granada,Placcton,Coworking Space,1
Continental Cafe Pub,Granada,La Parrillita,Argentinian Restaurant,1
Continental Cafe Pub,Granada,"Aljibe, baños árabes",General Entertainment,1
Continental Cafe Pub,Granada,D Platos,Gastropub,1
Continental Cafe Pub,Granada,Pannonia delicatessen,Diner,1
Continental Cafe Pub,Granada,Toles Plaza,Diner,1
Continental Cafe Pub,Granada,El Bermejal,Restaurant,1
Continental Cafe Pub,Granada,Restaurante Muglia,Indian Restaurant,1
Continental Cafe Pub,Granada,Crepería Lagüelita Luisa,French Restaurant,1
Continental Cafe Pub,Granada,Peluquería Tendencias,Salon / Barbershop,1
Continental Cafe Pub,Granada,Iori,Japanese Restaurant,1
Continental Cafe Pub,Granada,San Miguel Alto,Residential Building (Apartment / Condo),1
Continental Cafe Pub,Granada,Banco Santander,Bank,1
Continental Cafe Pub,Granada,Jam Instrumentos Musicales,Music Store,1
Continental Cafe Pub,Granada,Los porrones,Cocktail Bar,1
Continental Cafe Pub,Granada,Sidrería El Chigrín,Bar,1
Continental Cafe Pub,Granada,bar terra,Coffee Shop,1
Continental Cafe Pub,Granada,Maison De France,Embassy / Consulate,1
Continental Cafe Pub,Granada,Creperia La Abuelita Luisa,French Restaurant,1
Continental Cafe Pub,Granada,La Genciana,Breakfast Spot,1
Continental Cafe Pub,Granada,Garaje Lavado y Engrase Nevot,Parking,1
Continental Cafe Pub,Granada,Oficina de extranjeria,Police Station,1
Continental Cafe Pub,Granada,Cortijo Rosalejo,Field,1
Continental Cafe Pub,Granada,ies valle de lecrin,Student Center,1
Continental Cafe Pub,Granada,Airbnb De Mario,Building,1
Continental Cafe Pub,Granada,Students xD,College Residence Hall,1
Continental Cafe Pub,Granada,Asesoría Laboral López Núñez,Office,1
Continental Cafe Pub,Granada,Pasaje De Las Siervas,Outdoors & Recreation,1
Continental Cafe Pub,Granada,Neoterra,Toy / Game Store,1
Continental Cafe Pub,Granada,Peluqueria Carlos Romero,Salon / Barbershop,1
Continental Cafe Pub,Granada,Clínica Dental Jardines,Dentist's Office,1
Continental Cafe Pub,Granada,Dr Jesús López-Martínez,Dentist's Office,1
Continental Cafe Pub,Granada,Abalorium Granada,Department Store,1
Continental Cafe Pub,Granada,casa de Rober,Arcade,1
Continental Cafe Pub,Granada,Luces,Electronics Store,1
Continental Cafe Pub,Granada,Shazam!,Bookstore,1
Continental Cafe Pub,Granada,Burton,Board Shop,1
Continental Cafe Pub,Granada,La Comarca De Grana,Coffee Shop,1
Continental Cafe Pub,Granada,Nave Rock Granada. Rock Clothing & Tattoo,Tattoo Parlor,1
Continental Cafe Pub,Granada,La Viñeta,Pub,1
Continental Cafe Pub,Granada,Ex Machina,Pub,1
Continental Cafe Pub,Granada,Clínica Santa Felisa,Doctor's Office,1
Continental Cafe Pub,Granada,Gracia 40,Diner,1
Continental Cafe Pub,Granada,Rincón del Porrón,Tapas Restaurant,1
Continental Cafe Pub,Granada,Picnic,Fruit & Vegetable Store,1
Continental Cafe Pub,Granada,Frutería Marina,Grocery Store,1
Continental Cafe Pub,Granada,Gustavo Martin Peluquería,Salon / Barbershop,1
Continental Cafe Pub,Granada,Banco popular sucursal 903,Office,1
Continental Cafe Pub,Granada,alijibe,Hot Spring,1
Continental Cafe Pub,Granada,Nido,Professional & Other Places,1
Continental Cafe Pub,Granada,Contenedores de reciclaje,Other Great Outdoors,1
Continental Cafe Pub,Granada,La Empírica,Art Gallery,1
Continental Cafe Pub,Granada,Viajes Lauxa,Travel Agency,1
Continental Cafe Pub,Granada,Piso Joclau,General Entertainment,1
Continental Cafe Pub,Granada,Kemana,Salon / Barbershop,1
Continental Cafe Pub,Granada,estudio de danza carmen,General Entertainment,1
Continental Cafe Pub,Granada,MPM-MusicPromotionManagement,General Entertainment,1
Continental Cafe Pub,Granada,Wood,Sporting Goods Shop,1
Continental Cafe Pub,Granada,Trekkingworld,Sporting Goods Shop,1
Continental Cafe Pub,Granada,Cervecería Krisis II,Bar,1
Continental Cafe Pub,Granada,Velvet Granada,Pie Shop,1
Continental Cafe Pub,Granada,Bar Placido,Spanish Restaurant,1
Continental Cafe Pub,Granada,Alconchel,Café,1
Continental Cafe Pub,Granada,Piso de Coco,Strip Club,1
Continental Cafe Pub,Granada,Taller de Gema,Arts & Crafts Store,1
Continental Cafe Pub,Granada,Flora terasza,Other Nightlife,1
Continental Cafe Pub,Granada,atesa,Automotive Shop,1
Continental Cafe Pub,Granada,Esta por Mamá,Kids Store,1
Continental Cafe Pub,Granada,Rincon de Chicote,Winery,1
Continental Cafe Pub,Granada,Pub Rasca y Bebe,Pub,1
La Pifia,Lleida,Parc Entrevies,Park,1
La Pifia,Lleida,Hotel Nadal,Bed & Breakfast,1
La Pifia,Lleida,Centre Veterinari Ica Natura,Veterinarian,1
La Pifia,Lleida,Arts Centre De Dansa i Música,Dance Studio,1
La Pifia,Lleida,La Pinta,Burger Joint,1
La Pifia,Lleida,BBVA Oficina,Bank,1
La Pifia,Lleida,Globalfisio,Spa,1
La Pifia,Lleida,Burger King,Fast Food Restaurant,1
La Pifia,Lleida,Carglass,Automotive Shop,1
La Pifia,Lleida,Vodafone,Mobile Phone Shop,1
La Pifia,Lleida,Dietètica Montse,Weight Loss Center,1
La Pifia,Lleida,Bar Min,Bar,1
La Pifia,Lleida,El Nou Sant Jordi,Spanish Restaurant,1
La Pifia,Lleida,Genesis,Bar,1
La Pifia,Lleida,Bar Tapeo,Beer Garden,1
La Pifia,Lleida,Zafiro Tours,Miscellaneous Shop,1
La Pifia,Lleida,Santander,Bank,1
La Pifia,Lleida,Consum Basic,Grocery Store,1
La Pifia,Lleida,El Raco De La Fabiola,Food & Drink Shop,1
La Pifia,Lleida,MAPFRE Oficina,Office,1
La Pifia,Lleida,L' Hort de Ca La Bàrbara,Fruit & Vegetable Store,1
La Pifia,Lleida,Merlotte's Bar,Wine Bar,1
La Pifia,Lleida,Cap Balafia,Medical School,1
La Pifia,Lleida,FotoIndex,Photography Lab,1
La Pifia,Lleida,Fisioteràpia Maricel Mateu,Doctor's Office,1
La Pifia,Lleida,London Cafè,Café,1
La Pifia,Lleida,Alteració d'Imatge,Salon / Barbershop,1
La Pifia,Lleida,Cal Ricard,BBQ Joint,1
La Pifia,Lleida,Clinica dental viana,Dentist's Office,1
La Pifia,Lleida,Pastisseria-Cafeteria Anna,Breakfast Spot,1
La Pifia,Lleida,Rastro Pajarero,Thrift / Vintage Store,1
La Pifia,Lleida,Optica Pedrol,Accessories Store,1
La Pifia,Lleida,Marypaz,Shoe Store,1
La Pifia,Lleida,Puig Gros,Butcher,1
La Pifia,Lleida,Fotoprix,Electronics Store,1
La Pifia,Lleida,"CAP Balàfia, Pardinyes i Secà",Doctor's Office,1
La Pifia,Lleida,Fruit and Vegetable Market,Market,1
La Pifia,Lleida,Sidtel,Office,1
La Pifia,Lleida,Anna's Cafeteria,Cafeteria,1
La Pifia,Lleida,ultra lleida,Sporting Goods Shop,1
La Pifia,Lleida,Frankfurt Gran Plaça,Hot Dog Joint,1
La Pifia,Lleida,Zenkiu,Gym / Fitness Center,1
La Pifia,Lleida,L'Aliança,Hospital,1
La Pifia,Lleida,Frankfurt Munich,Hot Dog Joint,1
La Pifia,Lleida,Zuk Tattoo,Tattoo Parlor,1
La Pifia,Lleida,Plaça sant Ruf,Plaza,1
La Pifia,Lleida,MONTANO CENTER,Automotive Shop,1
La Pifia,Lleida,El Racó De Capmany,Breakfast Spot,1
La Pifia,Lleida,Penya Athletic Club Bilbao,Snack Place,1
La Pifia,Lleida,La Calocha,Brewery,1
La Pifia,Lleida,Lo Bilbao,Restaurant,1
La Pifia,Lleida,Plusfresc Baró de Maials,Supermarket,1
La Pifia,Lleida,Mercat Pardinyes,Farmers Market,1
La Pifia,Lleida,tren Lleida -Balaguer,Light Rail Station,1
La Pifia,Lleida,BAR KIE XIII,Coffee Shop,1
La Pifia,Lleida,Adecco,Office,1
La Pifia,Lleida,Events Organitzacions,Convention Center,1
La Pifia,Lleida,Sucio headquarters,Dive Bar,1
La Pifia,Lleida,Backup Comunicació,Advertising Agency,1
La Pifia,Lleida,El Metro,Hardware Store,1
La Pifia,Lleida,Tiffany's,Pizza Place,1
La Pifia,Lleida,Taller del Benestar,Massage Studio,1
La Pifia,Lleida,Dolç i Press,Candy Store,1
La Pifia,Lleida,Brodats Marina,Women's Store,1
La Pifia,Lleida,Caixa Catalunya,Bank,1
La Pifia,Lleida,Frankfurt El Tirolés,Hot Dog Joint,1
La Pifia,Lleida,GaB Mediadores Seguros,Office,1
La Pifia,Lleida,Centre Medic Alomar,Medical Center,1
La Pifia,Lleida,El Callejero,Advertising Agency,1
La Pifia,Lleida,Et pentinem,Salon / Barbershop,1
La Pifia,Lleida,"Inma Horcajadas, advocat",Financial or Legal Service,1
La Pifia,Lleida,Pizzeria Tiffany's,Pizza Place,1
La Pifia,Lleida,Piensos del Segre,Factory,1
La Pifia,Lleida,Oficina La Caixa,Office,1
La Pifia,Lleida,La Braseria de Pardinyes,BBQ Joint,1
La Pifia,Lleida,Hospital General de Catalunya,Hospital,1
La Pifia,Lleida,Zurich GAB Seguros,Office,1
La Pifia,Lleida,Aeall - Asaja,Building,1
La Pifia,Lleida,Pèl & Art,Salon / Barbershop,1
La Pifia,Lleida,Freestyle Lleida,Racetrack,1
La Pifia,Lleida,Plaça Maria Aurelia Capmany,Park,1
La Pifia,Lleida,alomar,Medical Center,1
La Pifia,Lleida,Laboratori Echevarne,Medical Lab,1
La Pifia,Lleida,Talladet,Falafel Restaurant,1
La Pifia,Lleida,Banc Sabadell,Bank,1
La Pifia,Lleida,la Sirena,Grocery Store,1
La Pifia,Lleida,Escola Oficial d'Idiomes de Lleida,General College & University,1
La Pifia,Lleida,Plaça del Treball,Plaza,1
La Pifia,Lleida,The City Arms,Pub,1
La Pifia,Lleida,La Quadra,Breakfast Spot,1
La Pifia,Lleida,Pastisseria Pons,Bakery,1
La Pifia,Lleida,Escola del treball,College Academic Building,1
La Pifia,Lleida,appelwoi,Brewery,1
La Pifia,Lleida,Café del Sur,Café,1
La Pifia,Lleida,Punt de Dinamització Tecnològica Balàfia,Government Building,1
Epic Board Game Cafe,Madrid,Restaurante La Entrada,Restaurant,1
Epic Board Game Cafe,Madrid,Notaría De Torrelodones,Financial or Legal Service,1
Epic Board Game Cafe,Madrid,Plaza del Caño Torrelodones,Plaza,1
Epic Board Game Cafe,Madrid,All In Torrelodones,Restaurant,1
Epic Board Game Cafe,Madrid,Cafe Babel,Diner,1
Epic Board Game Cafe,Madrid,Farmacia Marfagón,Pharmacy,1
Epic Board Game Cafe,Madrid,la parrilla del pesca,BBQ Joint,1
Epic Board Game Cafe,Madrid,Oysho,Lingerie Store,1
Epic Board Game Cafe,Madrid,Siluets,Gym / Fitness Center,1
Epic Board Game Cafe,Madrid,Biblioteca (Sala Jose Vicente Muñoz),Library,1
Epic Board Game Cafe,Madrid,El Pesca,Seafood Restaurant,1
Epic Board Game Cafe,Madrid,Banesto,Bank,1
Epic Board Game Cafe,Madrid,Restaurante La Entrada,Mediterranean Restaurant,1
Epic Board Game Cafe,Madrid,Parada de bus 8413,Bus Line,1
Epic Board Game Cafe,Madrid,Centro Veterinario Torrelodones,Veterinarian,1
Epic Board Game Cafe,Madrid,El Rincón de Juan,Restaurant,1
Epic Board Game Cafe,Madrid,Izan Bar Doner Kebap,Turkish Restaurant,1
Epic Board Game Cafe,Madrid,Tapas La Parrilla,Spanish Restaurant,1
Epic Board Game Cafe,Madrid,cucutras,Daycare,1
Epic Board Game Cafe,Madrid,Photolodones,Hobby Shop,1
Epic Board Game Cafe,Madrid,Parrilla Argentina,BBQ Joint,1
Epic Board Game Cafe,Madrid,skunk,Clothing Store,1
Epic Board Game Cafe,Madrid,Guardería Teté,Daycare,1
Epic Board Game Cafe,Madrid,Renault Reagroup S.l.,Automotive Shop,1
Epic Board Game Cafe,Madrid,Huerto urbano Torrelodones,Field,1
Epic Board Game Cafe,Madrid,Parada del Autobús,Bus Station,1
Epic Board Game Cafe,Madrid,La Gasolinera De Torre,Gas Station,1
Epic Board Game Cafe,Madrid,Clinica Famed,Doctor's Office,1
Epic Board Game Cafe,Madrid,@nailcare,Nail Salon,1
Epic Board Game Cafe,Madrid,Angel&Hilario,Food & Drink Shop,1
Epic Board Game Cafe,Madrid,"Doctor Palacios Carvajal,5 Torrelodones",Professional & Other Places,1
Epic Board Game Cafe,Madrid,Sala Babel,General Entertainment,1
Epic Board Game Cafe,Madrid,Club minifutbol De Torrelodones,Soccer Stadium,1
Epic Board Game Cafe,Madrid,Tu y Yo Cafeteria Bar Y Copas,Café,1
Epic Board Game Cafe,Madrid,Alcamil,Breakfast Spot,1
Epic Board Game Cafe,Madrid,Uaru Lounge,Bar,1
Epic Board Game Cafe,Madrid,Mercadona,Grocery Store,1
Epic Board Game Cafe,Madrid,oomuombo,Candy Store,1
Epic Board Game Cafe,Madrid,Cementerio De Torrelodones,Cemetery,1
Epic Board Game Cafe,Madrid,Delicias,Food,1
Epic Board Game Cafe,Madrid,Gigante,Shopping Mall,1
Epic Board Game Cafe,Madrid,Soto Voce,Italian Restaurant,1
Epic Board Game Cafe,Madrid,"U. S. LUCSAN,S.L.",Gas Station,1
Epic Board Game Cafe,Madrid,TelePizza Torrelodones,Pizza Place,1
Epic Board Game Cafe,Madrid,Enmarcarte,Arts & Crafts Store,1
Epic Board Game Cafe,Madrid,Cecilia Gómez,Furniture / Home Store,1
Epic Board Game Cafe,Madrid,Cult of The Dead Cow,Trade School,1
Epic Board Game Cafe,Madrid,Fomentarte,Art Gallery,1
Epic Board Game Cafe,Madrid,Videomatic,Video Store,1
Epic Board Game Cafe,Madrid,Parada de Autobus,Bus Line,1
Epic Board Game Cafe,Madrid,Piscina Paloyola,Hot Spring,1
Epic Board Game Cafe,Madrid,Just In Time Publicidad,Building,1
Epic Board Game Cafe,Madrid,La Baticueva,Dive Bar,1
Epic Board Game Cafe,Madrid,Torremusicalia,Music Venue,1
Epic Board Game Cafe,Madrid,Fokicueva,Fast Food Restaurant,1
Epic Board Game Cafe,Madrid,alfa rehabilitación,Medical Center,1
Epic Board Game Cafe,Madrid,"Asperillas,5",Tea Room,1
Epic Board Game Cafe,Madrid,RESTAURANTE ESMASPIZZA,Pizza Place,1
Epic Board Game Cafe,Madrid,Caixa Catalunya,Bank,1
Epic Board Game Cafe,Madrid,Marco Aldany,Salon / Barbershop,1
Epic Board Game Cafe,Madrid,Parque JH,Park,1
Epic Board Game Cafe,Madrid,Parada del chino,Bus Line,1
Epic Board Game Cafe,Madrid,Campo de fútbol Julián Ariza,Soccer Field,1
Epic Board Game Cafe,Madrid,Campo De Futbol,Other Great Outdoors,1
Epic Board Game Cafe,Madrid,Los Pinchos de a mesa puesta,Breakfast Spot,1
Epic Board Game Cafe,Madrid,Gran China,Chinese Restaurant,1
Epic Board Game Cafe,Madrid,La Escondida de Torrelodones,Tapas Restaurant,1
Epic Board Game Cafe,Madrid,Rímini's,Ice Cream Shop,1
Epic Board Game Cafe,Madrid,Taberna Real,Tapas Restaurant,1
Epic Board Game Cafe,Madrid,senda circular de los bomberos,Trail,1
Epic Board Game Cafe,Madrid,Döner Kebap,Restaurant,1
Epic Board Game Cafe,Madrid,L'Suite,Restaurant,1
Epic Board Game Cafe,Madrid,Velamar,Brewery,1
Epic Board Game Cafe,Madrid,unic,Diner,1
Epic Board Game Cafe,Madrid,Carpe Diem Café,Café,1
Epic Board Game Cafe,Madrid,Sushi Aki Bar,Japanese Restaurant,1
Epic Board Game Cafe,Madrid,La Atalaya De Sara,Bar,1
Epic Board Game Cafe,Madrid,Lulabay,Spanish Restaurant,1
Epic Board Game Cafe,Madrid,Lula Bai,Gastropub,1
Epic Board Game Cafe,Madrid,El Jardin De La Posada,Spanish Restaurant,1
Epic Board Game Cafe,Madrid,Centre of Excellence - Counter Improvised Explosive Device,Military Base,1
Epic Board Game Cafe,Madrid,Catering Miralmonte,Restaurant,1
Epic Board Game Cafe,Madrid,Olé Hola,Bar,1
Epic Board Game Cafe,Madrid,RootedLinux,Military Base,1
Epic Board Game Cafe,Madrid,Torresol,Bar,1
Epic Board Game Cafe,Madrid,Oktorrefest,Event Space,1
Epic Board Game Cafe,Madrid,El Puerto de Torre,Mediterranean Restaurant,1
Epic Board Game Cafe,Madrid,La Posada,Seafood Restaurant,1
Epic Board Game Cafe,Madrid,Volapié,Spanish Restaurant,1
Epic Board Game Cafe,Madrid,Sidreria de Bulnes,Spanish Restaurant,1
Epic Board Game Cafe,Madrid,BOCAHITO GASTRO BAR,Sushi Restaurant,1
Epic Board Game Cafe,Madrid,DIA %,Grocery Store,1
Epic Board Game Cafe,Madrid,Smile At Life,Burrito Place,1
Epic Board Game Cafe,Madrid,PARADA DE BUS 06032,Bus Stop,1
Comejuega,Málaga,Chaplins café,Café,1
Comejuega,Málaga,Heladeria El Torcal,Dessert Shop,1
Comejuega,Málaga,Gimnasio - Polideportivo El Torcal,Gym,1
Comejuega,Málaga,Parque El Torcal,Park,1
Comejuega,Málaga,El Horno De Diego,Bakery,1
Comejuega,Málaga,Cafe Ferreira,Pub,1
Comejuega,Málaga,La Taganga,BBQ Joint,1
Comejuega,Málaga,Cash Converters,Thrift / Vintage Store,1
Comejuega,Málaga,MM – El Torcal,Metro Station,1
Comejuega,Málaga,Clinica Dental Europa,Dentist's Office,1
Comejuega,Málaga,Pabellón Deportivo El Torcal,Soccer Field,1
Comejuega,Málaga,Caja Granada,Bank,1
